"","State_Full","Area_Name","POP_ESTIMATE_2019","POP_ESTIMATE_2018"
"3208",NA,"Caguas Municipio, Puerto Rico","124606","124344"
"3209",NA,"Camuy Municipio, Puerto Rico","30504","30456"
"3210",NA,"Canóvanas Municipio, Puerto Rico","44674","44271"
"3211",NA,"Carolina Municipio, Puerto Rico","146984","147542"
"3212",NA,"Cataño Municipio, Puerto Rico","23121","23239"
"3213",NA,"Cayey Municipio, Puerto Rico","42409","42326"
"3214",NA,"Ceiba Municipio, Puerto Rico","10904","10997"
"3215",NA,"Ciales Municipio, Puerto Rico","15808","15869"
"3216",NA,"Cidra Municipio, Puerto Rico","38307","38219"
"3217",NA,"Coamo Municipio, Puerto Rico","38336","37849"
"3218",NA,"Comerío Municipio, Puerto Rico","18648","18572"
"3219",NA,"Corozal Municipio, Puerto Rico","32293","32259"
"3220",NA,"Culebra Municipio, Puerto Rico","1714","1715"
"3221",NA,"Dorado Municipio, Puerto Rico","36141","35761"
"3222",NA,"Fajardo Municipio, Puerto Rico","29454","29687"
"3223",NA,"Florida Municipio, Puerto Rico","11317","11293"
"3224",NA,"Guánica Municipio, Puerto Rico","15383","15530"
"3225",NA,"Guayama Municipio, Puerto Rico","39465","39284"
"3226",NA,"Guayanilla Municipio, Puerto Rico","17623","17715"
"3227",NA,"Guaynabo Municipio, Puerto Rico","83728","83775"
"3228",NA,"Gurabo Municipio, Puerto Rico","47093","46066"
"3229",NA,"Hatillo Municipio, Puerto Rico","39218","38821"
"3230",NA,"Hormigueros Municipio, Puerto Rico","15518","15460"
"3231",NA,"Humacao Municipio, Puerto Rico","50653","50646"
"3232",NA,"Isabela Municipio, Puerto Rico","40423","40259"
"3233",NA,"Jayuya Municipio, Puerto Rico","13891","13929"
"3234",NA,"Juana Díaz Municipio, Puerto Rico","44679","44535"
"3235",NA,"Juncos Municipio, Puerto Rico","38155","37708"
"3236",NA,"Lajas Municipio, Puerto Rico","22010","21991"
"3237",NA,"Lares Municipio, Puerto Rico","24276","24481"
"3238",NA,"Las Marías Municipio, Puerto Rico","7927","7974"
"3239",NA,"Las Piedras Municipio, Puerto Rico","37007","36519"
"3240",NA,"Loíza Municipio, Puerto Rico","24553","24671"
"3241",NA,"Luquillo Municipio, Puerto Rico","17665","17593"
"3242",NA,"Manatí Municipio, Puerto Rico","37287","37359"
"3243",NA,"Maricao Municipio, Puerto Rico","5430","5424"
"3244",NA,"Maunabo Municipio, Puerto Rico","10321","10361"
"3245",NA,"Mayagüez Municipio, Puerto Rico","71530","71944"
"3246",NA,"Moca Municipio, Puerto Rico","34891","34848"
"3247",NA,"Morovis Municipio, Puerto Rico","30335","30051"
"3248",NA,"Naguabo Municipio, Puerto Rico","25761","25399"
"3249",NA,"Naranjito Municipio, Puerto Rico","27349","27180"
"3250",NA,"Orocovis Municipio, Puerto Rico","20220","20204"
"3251",NA,"Patillas Municipio, Puerto Rico","16211","16276"
"3252",NA,"Peñuelas Municipio, Puerto Rico","19249","19399"
"3253",NA,"Ponce Municipio, Puerto Rico","131881","133052"
"3254",NA,"Quebradillas Municipio, Puerto Rico","22918","22824"
"3255",NA,"Rincón Municipio, Puerto Rico","13656","13613"
"3256",NA,"Río Grande Municipio, Puerto Rico","48025","47839"
"3257",NA,"Sabana Grande Municipio, Puerto Rico","21712","21714"
"3258",NA,"Salinas Municipio, Puerto Rico","27128","27087"
"3259",NA,"San Germán Municipio, Puerto Rico","30227","30239"
"3260",NA,"San Juan Municipio, Puerto Rico","318441","320761"
"3261",NA,"San Lorenzo Municipio, Puerto Rico","35989","35904"
"3262",NA,"San Sebastián Municipio, Puerto Rico","35528","35659"
"3263",NA,"Santa Isabel Municipio, Puerto Rico","21209","21050"
"3264",NA,"Toa Alta Municipio, Puerto Rico","72025","71008"
"3265",NA,"Toa Baja Municipio, Puerto Rico","74271","74582"
"3266",NA,"Trujillo Alto Municipio, Puerto Rico","63674","63721"
"3267",NA,"Utuado Municipio, Puerto Rico","27395","27502"
"3268",NA,"Vega Alta Municipio, Puerto Rico","36061","35782"
"3269",NA,"Vega Baja Municipio, Puerto Rico","50023","50136"
"3270",NA,"Vieques Municipio, Puerto Rico","8386","8362"
"3271",NA,"Villalba Municipio, Puerto Rico","21372","21436"
"3272",NA,"Yabucoa Municipio, Puerto Rico","32282","32254"
"3273",NA,"Yauco Municipio, Puerto Rico","33575","33853"
